id,name,host_id,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,availability_365
34574929,Magnificent 1Bedroom in the Lower East Side,260879160,Manhattan,Lower East Side,40.7202,-73.9891,Entire home/apt,160,14,288
27011736,NEW Perfect shared male room right on Manhattan IV,39528519,Manhattan,Lower East Side,40.7111,-73.98689,Shared room,35,14,322
6262821,"Manhattan, near subway, quiet street in LES!",1190853,Manhattan,Lower East Side,40.7175,-73.98435,Private room,95,2,60
30945324,Luxurious Private Sunny LES Full Floor Loft - NYC,1121064,Manhattan,Lower East Side,40.71909,-73.99343,Entire home/apt,499,1,356
32818954,"Clean, Private BDR and BATHROOM in LES/Chinatown!",31147415,Manhattan,Lower East Side,40.71952,-73.99167,Private room,125,3,36
28312421,Brand New 1BDR Apartment within 5 min walk to SOHO,2328540,Manhattan,Lower East Side,40.71768,-73.99068,Entire home/apt,200,2,129
10941762,New Museum 2 BR Loft,56732131,Manhattan,Lower East Side,40.72221,-73.99284,Entire home/apt,395,2,279
5638270,Bohemian Den Sofa-Bed Chinatown NYC,20694703,Manhattan,Lower East Side,40.71286,-73.98849,Shared room,80,2,89
7363109,Manhattan Getaway - LES,34834676,Manhattan,Lower East Side,40.717290000000006,-73.98442,Entire home/apt,189,5,239
7358801,Luxury Hip Brand New LES ROOM w/ Terrace!,2127057,Manhattan,Lower East Side,40.72065,-73.98273,Private room,145,2,134
10922889,Shared male room on Manhattan with crazy view! I,39528519,Manhattan,Lower East Side,40.70985,-73.98724,Shared room,35,14,320
21122097,Fresh and cozy male room on Manhattan III,39528519,Manhattan,Lower East Side,40.7111,-73.98865,Shared room,32,14,341
21293326,Huge Designer Room | Lower East Side /East Village,10994839,Manhattan,Lower East Side,40.71994,-73.98184,Private room,150,2,76
4942200,A lovely room in heart of NY,519554,Manhattan,Lower East Side,40.72007,-73.98775,Private room,59,3,349
179670,High-end doorman bldg in the LES,21475,Manhattan,Lower East Side,40.72019,-73.98217,Private room,120,2,345
34678207,"Live on Ludlow.  Renovated, comfortable apartment",25189614,Manhattan,Lower East Side,40.72162,-73.98732,Entire home/apt,350,29,269
19360685,NEWLY RENOVATED flat in doorman building,6670822,Manhattan,Lower East Side,40.71992,-73.99251,Entire home/apt,300,5,45
4976848,a cozy room in manhattan!,519554,Manhattan,Lower East Side,40.71904,-73.98962,Private room,69,2,331
31498735,NEW Perfect private room near Two Bridges IV,170263842,Manhattan,Lower East Side,40.7096,-73.98703,Private room,71,15,185
26924878,Charming 1BD in the Lower East Side,71978141,Manhattan,Lower East Side,40.71958,-73.98284,Entire home/apt,190,3,79
11650863,Cozy East Village Home,61800014,Manhattan,Lower East Side,40.720929999999996,-73.98493,Entire home/apt,140,1,98
21627794,Amazing male room next to the river for longtermII,39528519,Manhattan,Lower East Side,40.71136,-73.98808000000001,Shared room,33,100,308
32736925,One bedroom unit in Lower East side.,246173897,Manhattan,Lower East Side,40.71867,-73.99082,Entire home/apt,150,2,33
17280847,Beautiful 2BR with Private Rooftop Deck LES,7384312,Manhattan,Lower East Side,40.71306,-73.98715,Entire home/apt,250,1,185
31168781,Amazing cozy and warm male room on Manhattan IV,170263842,Manhattan,Lower East Side,40.71013,-73.98822,Shared room,35,14,334
4440751,Entire Amazing Chic Studio @ Lower East,3716641,Manhattan,Lower East Side,40.72169,-73.98773,Entire home/apt,99,30,52
7246757,Amazing LES Manhattan Apt in LES,3586177,Manhattan,Lower East Side,40.7201,-73.9841,Entire home/apt,175,3,34
16965972,Charming Bedroom in hip Lower East Side!,100672521,Manhattan,Lower East Side,40.71203,-73.99008,Private room,99,1,119
16965968,Cute Room in Lower East Side!,100672521,Manhattan,Lower East Side,40.7128,-73.98909,Private room,97,1,127
31340283,2br - The Heart of NYC: Manhattans Lower East Side,4382127,Manhattan,Lower East Side,40.7198,-73.98566,Entire home/apt,9999,30,365
34418130,Room in NyCs Local Fave Neighborhood,259816232,Manhattan,Lower East Side,40.719770000000004,-73.98423000000001,Private room,128,1,365
17542798,Amazing 1 Bedroom Apt in the Heart of LES,40935862,Manhattan,Lower East Side,40.72105,-73.98371,Entire home/apt,150,3,90
7246609,LES sunny and charming apartment,920222,Manhattan,Lower East Side,40.722590000000004,-73.99311,Entire home/apt,200,3,188
21153619,3 Mins to Subway 30 minuets to WTC  Safe Area,35927005,Manhattan,Lower East Side,40.714259999999996,-73.98873,Private room,85,2,344
262478,Chic + Stylish room in heart of LowerEastSide NYC!,535128,Manhattan,Lower East Side,40.7193,-73.98966,Private room,80,5,348
7528664,"Small & Cozy Bedroom, L.E.S",20245055,Manhattan,Lower East Side,40.71289,-73.98877,Private room,69,3,261
1935109,Unique sunny loft in Manhattan!,1319462,Manhattan,Lower East Side,40.71972,-73.99299,Entire home/apt,249,2,166
2013807,Magic Manhattan with Rooftop,1364042,Manhattan,Lower East Side,40.71914,-73.99174000000001,Entire home/apt,189,5,271
11422779,High Rise Elevator Building in NYC,7505413,Manhattan,Lower East Side,40.71523,-73.98489000000001,Private room,91,2,80
30904197,Room in the Lower East Side,230941034,Manhattan,Lower East Side,40.71898,-73.98347,Private room,85,2,357
36198599,Book a room with views!,272241217,Manhattan,Lower East Side,40.71197,-73.99019,Private room,70,1,50
33041216,Room for 2 Persons Center of Downtown NYC,35927005,Manhattan,Lower East Side,40.715,-73.98633000000001,Private room,86,1,115
33115959,New Modern Apartment at Center of Manhattan,249279890,Manhattan,Lower East Side,40.71852,-73.99067,Private room,129,3,85
4520113,"Lovely - Spacious, Garden + Garden View",22880393,Manhattan,Lower East Side,40.71452,-73.9871,Private room,120,3,295
28431690,"Brand New Luxury Apartment, Tons of Outdoor Space",157703622,Manhattan,Lower East Side,40.71821,-73.98914,Entire home/apt,225,30,188
453255,"Exciting Lower East Side, Loft Life",2252261,Manhattan,Lower East Side,40.71986,-73.9869,Entire home/apt,225,4,195
266449,2 Bedroom Gem - Prime LES Location,1397115,Manhattan,Lower East Side,40.71992,-73.98773,Entire home/apt,195,4,271
7319791,Cozy  room at trendy Lower east side,19195540,Manhattan,Lower East Side,40.71894,-73.99205,Private room,120,3,99
21822611,Bright + Cozy room in Chinatown FOODIE Paradise!,25766360,Manhattan,Lower East Side,40.71235,-73.99070999999999,Private room,100,21,332
246938,Scandinavian-apt for up to 5. LES,936630,Manhattan,Lower East Side,40.718759999999996,-73.98850999999999,Entire home/apt,154,1,246
2461439,Pristine Lower East Side Sanctuary,12586492,Manhattan,Lower East Side,40.72007,-73.98946,Entire home/apt,133,14,221
33060929,"ROOM FOR TWO 15 MINUTES WALL STREET, NO CLEAN FEE",247937619,Manhattan,Lower East Side,40.71525,-73.98735,Private room,72,5,49
12048,LowerEastSide apt share shortterm 1,7549,Manhattan,Lower East Side,40.714009999999995,-73.98917,Shared room,40,1,188
1919647,2 floor Apt w 300sqft Terrace,9951559,Manhattan,Lower East Side,40.72083,-73.98755,Entire home/apt,195,2,222
4961949,Huge Bright 1BR+Office in Downtown Manhattan NYC!,1649951,Manhattan,Lower East Side,40.720909999999996,-73.98475,Entire home/apt,300,3,168
20616239,Beautiful Nolita Apartment,7941058,Manhattan,Lower East Side,40.721,-73.99146999999999,Entire home/apt,200,2,38
34722659,NEW! Chic Designer Vanilla,259468466,Manhattan,Lower East Side,40.71461,-73.98755,Private room,89,4,182
12079099,Cozy shared male room in center of Manhattan III\),39528519,Manhattan,Lower East Side,40.71171,-73.98871,Shared room,32,14,341
27133123,"Downtown, 1 Bedroom with living room + sofa bed",42991956,Manhattan,Lower East Side,40.719359999999995,-73.99229,Entire home/apt,137,5,40
172700,"Sunny, cozy room in Lower East Side",302772,Manhattan,Lower East Side,40.714729999999996,-73.98841999999999,Private room,115,3,337
28085491,1 Bedroom in NYC's Lower East Side! | Chinatown,50250626,Manhattan,Lower East Side,40.71882,-73.98554,Entire home/apt,185,1,162
35998183,Sunny 1 Bedroom in Historic Lower East Side,70682660,Manhattan,Lower East Side,40.72037,-73.9872,Entire home/apt,143,4,343
4880277,Large 1 Bedroom Artist Loft in the Lower East Side,18254644,Manhattan,Lower East Side,40.71951,-73.98449000000001,Entire home/apt,100,5,108
219793,â¿â¿â¿ COUNTRY COTTAGE IN THE CITYâ¿â¿â¿,1138692,Manhattan,Lower East Side,40.71813,-73.98416,Entire home/apt,199,1,162
86215,MODERN SPACIOUS 2 BR APT DOWNTOWN MANHATTAN,327900,Manhattan,Lower East Side,40.71965,-73.98765999999999,Entire home/apt,150,2,52
9733741,Best Neighborhood Brand New 1 BDRM!,9408069,Manhattan,Lower East Side,40.72082,-73.98728,Entire home/apt,180,1,328
25497712,NEW Perfect private room near Two Bridges IV,39528519,Manhattan,Lower East Side,40.71252,-73.98765,Private room,94,15,185
33622308,Double Room with Two Double Beds,257565053,Manhattan,Lower East Side,40.719429999999996,-73.98753,Private room,159,1,161
6164719,Spacious Sunny Studio in LES,886109,Manhattan,Lower East Side,40.721340000000005,-73.99104,Entire home/apt,180,2,200
4180643,luxury one bedroom apt in prime LES location,21688467,Manhattan,Lower East Side,40.718140000000005,-73.98411,Entire home/apt,150,60,210
33428552,Suite Houston - Free Street Parking & WIFI,219738858,Manhattan,Lower East Side,40.7204,-73.98371,Entire home/apt,180,30,193
33427855,Sustainable event space and rooftop for photoshoot,148108,Manhattan,Lower East Side,40.72121,-73.9909,Entire home/apt,800,1,364
22624247,HUGE SOHO 3 BR LOFTâââââLES/FULL FLOOR âââââ,166544300,Manhattan,Lower East Side,40.72015,-73.98376,Entire home/apt,416,4,244
48719,Designer 1 BR Duplex w/ Terrace- Spectacular Views,221873,Manhattan,Lower East Side,40.71882,-73.98852,Entire home/apt,299,2,207
22584204,Industrial Chinatown Hideaway,126449349,Manhattan,Lower East Side,40.71327,-73.98866,Entire home/apt,160,1,159
34972072,MagicââFlat close to Brooklyn Bridge ââ,263488433,Manhattan,Lower East Side,40.713229999999996,-73.99063000000001,Entire home/apt,250,1,213
24633966,Bowery modern loft,161268152,Manhattan,Lower East Side,40.72221,-73.99181,Entire home/apt,700,2,338
29829829,"Modern 1BR Apt in Heart of LES, near Subway!",218984753,Manhattan,Lower East Side,40.71918,-73.98525,Entire home/apt,59,1,143
18716795,Lower Manhattan room - best part of town,9913035,Manhattan,Lower East Side,40.7218,-73.98723000000001,Private room,63,30,237
3626609,Entire Awesome One Bed-Lower East Side Manhattan,3038687,Manhattan,Lower East Side,40.717490000000005,-73.99016,Entire home/apt,104,30,80
16300982,Luxurious LES/Nolita Loft,56089590,Manhattan,Lower East Side,40.72018,-73.98521,Entire home/apt,250,3,220
22529131,Lower East Side- Perfect 1 Bedroom! #12,158969505,Manhattan,Lower East Side,40.7211,-73.99320999999999,Entire home/apt,180,30,151
823880,"Clean Private Bedroom on Lower East Side,Manhattan",69685,Manhattan,Lower East Side,40.72125,-73.99271999999999,Private room,69,1,84
4215595,LowerEastSide apt share shortterm 3,7549,Manhattan,Lower East Side,40.71329,-73.99047,Shared room,40,1,197
25499011,NEW Wonderful private room near Two Bridges II,39528519,Manhattan,Lower East Side,40.7107,-73.98759,Private room,91,15,184
34973988,Cute studio in heart of LES. F train 3 mins away.,12642973,Manhattan,Lower East Side,40.720490000000005,-73.98816,Entire home/apt,120,2,67
30596759,Cozy LES Room,229509602,Manhattan,Lower East Side,40.71997,-73.98491,Private room,85,2,344
3288496,Entire Cozy One Bed #Manhattan #LES,3716641,Manhattan,Lower East Side,40.717690000000005,-73.98953,Entire home/apt,99,30,170
34996955,Large 3Bed/2Bath: Elevator + Wash/Dryer!,263635162,Manhattan,Lower East Side,40.71736,-73.9827,Entire home/apt,600,4,315
1124329,1 bedroom Apt 1 minute from the subway!,6163192,Manhattan,Lower East Side,40.71928,-73.98993,Entire home/apt,140,3,228
30443961,"Cozy Private Bedroom in NYC ""LES"" Manhattan!",226503876,Manhattan,Lower East Side,40.71383,-73.98867,Private room,60,5,253
680104,Newly Renovated 1 BR,3462232,Manhattan,Lower East Side,40.7195,-73.99416,Private room,167,5,341
6140695,Orchard Street Studio !,1613244,Manhattan,Lower East Side,40.72003,-73.98901,Entire home/apt,105,30,227
29453027,BEST LOCATION!! Whole Apartment with Backyard!!,219782181,Manhattan,Lower East Side,40.714890000000004,-73.98510999999999,Entire home/apt,165,2,83
25421108,"Small, cosy room for the solo traveler!!",4274857,Manhattan,Lower East Side,40.72013,-73.98841999999999,Private room,80,3,76
15789405,Bedroom available in Chic & Modern loft-like apt.,7607175,Manhattan,Lower East Side,40.7208,-73.9819,Private room,75,5,157
30355793,Unbelievable male room& best price on Manhattan II,39528519,Manhattan,Lower East Side,40.70981,-73.98702,Shared room,35,14,322
813793,"Large, Private 2-BR Flat in the Lower East Side!",4276374,Manhattan,Lower East Side,40.719879999999996,-73.98639,Entire home/apt,225,4,67
16229170,big loft apartement in the Lower East Side,185745,Manhattan,Lower East Side,40.71278,-73.9919,Entire home/apt,200,1,317
3992326,Bohemian Den in Chinatown-New York,20694703,Manhattan,Lower East Side,40.714209999999994,-73.98793,Entire home/apt,180,6,51
30355426,Amazing and cozy shared male room on Manhattan IV,39528519,Manhattan,Lower East Side,40.71025,-73.98703,Shared room,35,14,322
30355292,Shared male room of your dreams on Manhattan III,39528519,Manhattan,Lower East Side,40.71046,-73.98839,Shared room,32,14,341
16243941,Modern Authentic New York Living 1 BR Apartment,69131939,Manhattan,Lower East Side,40.713429999999995,-73.98676999999999,Entire home/apt,200,4,352
35487942,Artist apartment in the heart of two bridges,1616218,Manhattan,Lower East Side,40.7132,-73.99103000000001,Entire home/apt,165,3,71
30355109,Shared male room on Manhattan next to river I,39528519,Manhattan,Lower East Side,40.71147,-73.98714,Shared room,35,14,320
34953317,3Bed/2Bath-LowerEastSide With Elevator!,263301624,Manhattan,Lower East Side,40.718720000000005,-73.98174,Entire home/apt,600,3,343
23525066,Gorgeous 1-2 BDR apartment in the Lower East Side,45239300,Manhattan,Lower East Side,40.720620000000004,-73.98425,Entire home/apt,158,1,106
30526105,A cozy place,384595,Manhattan,Lower East Side,40.714220000000005,-73.98808000000001,Entire home/apt,150,3,163
24622596,Two Bridges Private Escape,16754308,Manhattan,Lower East Side,40.71152,-73.99166,Private room,59,30,52
16356884,Cozy shared male room at center of Manhattan III\),39528519,Manhattan,Lower East Side,40.71239,-73.98626,Shared room,32,14,342
8621133,âª Friends & Family Downtown âª 2BR / 3 Bed âª Best !,41420696,Manhattan,Lower East Side,40.72135,-73.98915,Entire home/apt,207,4,88
24606241,Sunny & Beautiful 1br apt in heart of Lower East.,165725362,Manhattan,Lower East Side,40.71432,-73.9887,Entire home/apt,150,4,216
35672777,**SUMMER OFFER**Healers LOFT: Tranquil and Light,2010787,Manhattan,Lower East Side,40.7144,-73.98201,Entire home/apt,297,20,276
15728780,"SOMMwhere in NYC/ a unique, conscious artists loft",148108,Manhattan,Lower East Side,40.722970000000004,-73.98946,Private room,333,1,62
7917251,"Amazing LES apt - cool, bright...",41747327,Manhattan,Lower East Side,40.71909,-73.99028,Entire home/apt,95,1,240
24591995,Shared male room on Manhattan.Breathtaking view II,39528519,Manhattan,Lower East Side,40.71098,-73.98696,Shared room,35,14,321
3208904,Chic Designerâs Room & 2 Beds in Manhattan LES,16257970,Manhattan,Lower East Side,40.712540000000004,-73.98535,Private room,89,3,177
1480002,Huge rm in 1500sq ft loft w/lots ,7919277,Manhattan,Lower East Side,40.71862,-73.99154,Private room,125,1,364
34940451,Cozy bedrooms in Manhattan 18mins from Time Square,161057073,Manhattan,Lower East Side,40.72104,-73.98845,Private room,105,2,56
30268825,Amazing Studio In Best Part of NYC,227309215,Manhattan,Lower East Side,40.72129,-73.99271,Entire home/apt,250,5,87
10013750,Beautiful Garden Rooms In Lower East Side,20222376,Manhattan,Lower East Side,40.718140000000005,-73.99166,Private room,75,10,128
23606468,NEW-BRIGHT-SPACIOUS-LES-W/D-2BATH-BY TRAIN-ROOFTOP,335046,Manhattan,Lower East Side,40.71374,-73.98907,Private room,100,3,361
10016353,Cozy Orchard St. Bedroom in the Lower East Side,16664377,Manhattan,Lower East Side,40.71835,-73.99138,Private room,65,1,79
1512006,Designer Space For Families:  2 Bed | 2 Bath,4731948,Manhattan,Lower East Side,40.71804,-73.99146999999999,Entire home/apt,299,1,100
22345271,Apartment in Trendy and Vibrant Lower East Side,163384875,Manhattan,Lower East Side,40.72002,-73.98893000000001,Entire home/apt,185,2,120
5372526,Great share - central location downtown,1223259,Manhattan,Lower East Side,40.71952,-73.99313000000001,Private room,71,10,131
6064471,Big Manhattan Apartment 3 bedrooms big Living Room,31477675,Manhattan,Lower East Side,40.7208,-73.9867,Entire home/apt,341,3,58
19542512,Bohemian Room in NYC at Great Location,137264725,Manhattan,Lower East Side,40.71206,-73.99055,Private room,70,1,249
9955143,"Sunny, comfortable LES apartment for two guests",40597585,Manhattan,Lower East Side,40.71282,-73.98915,Entire home/apt,145,3,230
9944860,arty east village,663517,Manhattan,Lower East Side,40.71908,-73.98633000000001,Entire home/apt,174,2,198
35658004,"CHARM APT IN LOWER EAST SIDE, WALKING EVERYWHERE",7768807,Manhattan,Lower East Side,40.7195,-73.98558,Entire home/apt,200,1,270
35658458,"GREAT LOFT STYLE APT, HEART OF LOWER EAST SIDE",11608565,Manhattan,Lower East Side,40.71694,-73.98218,Entire home/apt,200,3,270
75635,Bright Cozy Chinatown Studio Apt.,401696,Manhattan,Lower East Side,40.718759999999996,-73.98394,Entire home/apt,150,3,191
16325781,Room at Home in Lower East Side,3173147,Manhattan,Lower East Side,40.71833,-73.98555999999999,Private room,95,4,244
29857392,"So Fresh & Clean whole apartment, Lower East Side!",61649970,Manhattan,Lower East Side,40.71965,-73.98448,Entire home/apt,250,1,280
36391615,Hidden gem! Cozy home in heart of Lower East Side,70653354,Manhattan,Lower East Side,40.72013,-73.98769,Entire home/apt,235,1,349
15745411,Quiet Private Bedroom with Full Size Bed in LES,6109872,Manhattan,Lower East Side,40.7209,-73.98428,Private room,100,2,66
22466315,Lower East Side - Lovely Studio! #14,158969505,Manhattan,Lower East Side,40.721470000000004,-73.99181,Entire home/apt,170,30,281
16339175,"Cozy, Quiet, 1 bedroom apartment - Lower East Side",93393807,Manhattan,Lower East Side,40.7178,-73.98448,Entire home/apt,177,1,31
22466002,Lower East Side Studio - Great location! #13,158969505,Manhattan,Lower East Side,40.7215,-73.99183000000001,Entire home/apt,170,30,200
35144255,"ENTIRE FLOOR,huge bedrooms,near SOHO,Chinatown,LES",27831147,Manhattan,Lower East Side,40.7154,-73.98301,Entire home/apt,585,2,97
22465657,Lower East Side - Amazing location! #10,158969505,Manhattan,Lower East Side,40.7224,-73.99268000000001,Entire home/apt,220,30,298
22464295,Lower East Side Newly renovated! #7,158969505,Manhattan,Lower East Side,40.72268,-73.99205,Entire home/apt,250,30,264
22462752,Lower East Side - Perfect Escape in NYC! #6,158969505,Manhattan,Lower East Side,40.72145,-73.99257,Entire home/apt,240,30,199
3220725,Orchard St,15646137,Manhattan,Lower East Side,40.71813,-73.99063000000001,Entire home/apt,200,30,365
33899066,Epic 3bdr 2bath next to the best rooftop bars,174760879,Manhattan,Lower East Side,40.71697,-73.98605,Entire home/apt,325,4,65
8151925,Modern Studio in Cultural LES,43038322,Manhattan,Lower East Side,40.71826,-73.99199,Entire home/apt,159,3,37
29800927,Brand New Luxury Apartment with Private Garden,157703622,Manhattan,Lower East Side,40.71707,-73.98931,Entire home/apt,200,30,97
1128681,Sunny Room in Lower East Side Apt!,302772,Manhattan,Lower East Side,40.714459999999995,-73.98833,Private room,115,3,339
9528920,"Quiet, Clean, Lit @ LES & Chinatown",3906464,Manhattan,Lower East Side,40.71355,-73.98507,Private room,9999,99,83
783341,Private Bedroom LOWER EAST SIDE,4111640,Manhattan,Lower East Side,40.71502,-73.98192,Private room,69,7,235
32113817,Private Essex Street Bedroom in the LowerEast Side,231819451,Manhattan,Lower East Side,40.719840000000005,-73.98625,Private room,100,3,48
29630907,Paris in New York Cozy private entrance&bath bkfst,32295097,Manhattan,Lower East Side,40.71454,-73.98782,Private room,125,2,191
785166,Comfy Cool Convenient Downtown Manhattan,2840710,Manhattan,Lower East Side,40.71818,-73.98206,Entire home/apt,220,25,350
5793707,Lower East Side Minimalist Studio,8390853,Manhattan,Lower East Side,40.7189,-73.99181999999999,Entire home/apt,125,3,228
9637937,Art Lovers Lower East Side 2bedroom,24298532,Manhattan,Lower East Side,40.72043,-73.98916,Private room,125,1,335
33994896,Lower East side/Soho/Chinatown room fits 3 people,71400423,Manhattan,Lower East Side,40.71958,-73.9905,Private room,123,1,146
23292216,Lower East Side Oasis,173406651,Manhattan,Lower East Side,40.7196,-73.98133,Entire home/apt,300,3,182
35584234,Your PRIME 2 Bedroom Apartment in best Area LES,267739313,Manhattan,Lower East Side,40.72056,-73.98894,Entire home/apt,210,7,306
9563266,Beautiful cozy LES apartment!,49511227,Manhattan,Lower East Side,40.71582,-73.98812,Entire home/apt,300,2,118
30388284,"Cozy, Bright 2BR in Hip LES w/ Large terrace by Blueground",107434423,Manhattan,Lower East Side,40.71856,-73.99061,Entire home/apt,314,90,208
33938000,Super Spacious Room! Private bathroom! LES/Soho,71400423,Manhattan,Lower East Side,40.71983,-73.98980999999999,Private room,135,1,93
29704561,Huge Designer Soho Loft (Elevator) Private Terrace,54377368,Manhattan,Lower East Side,40.721,-73.99218,Entire home/apt,350,2,326
792835,Spacious Lower East Side Studio,180416,Manhattan,Lower East Side,40.71703,-73.98612,Entire home/apt,159,2,141
25127644,One- Bedroom Apartment in the heart of LES.,44887757,Manhattan,Lower East Side,40.71865,-73.98982,Entire home/apt,159,4,31
8440352,Private bedroom in great LES spot,7137049,Manhattan,Lower East Side,40.713229999999996,-73.9878,Private room,70,1,41
18617676,Spacious apartment in the Lower east side,129333453,Manhattan,Lower East Side,40.72037,-73.98701,Entire home/apt,110,3,34
29686576,Cozy NYC Downtown Room,13392472,Manhattan,Lower East Side,40.72085,-73.98945,Private room,103,3,99
4098271,"Spacious Bedroom, L.E.S.",20245055,Manhattan,Lower East Side,40.71273,-73.9882,Private room,72,3,304
23271408,Perfect shared male room on Manhattan! II,39528519,Manhattan,Lower East Side,40.70987,-73.98689,Shared room,35,14,322
35535750,New Gorgeous 2 BED apt Lower East Side,264752722,Manhattan,Lower East Side,40.72232,-73.99256,Entire home/apt,350,4,129
1180537,"spacious, tranquil east village apt",6030235,Manhattan,Lower East Side,40.71646,-73.97655999999999,Entire home/apt,130,2,184
3530395,1 BR in Great NYC Neighborhood,7665324,Manhattan,Lower East Side,40.72274,-73.99169,Entire home/apt,151,2,46
66275,Lower East Side Magic Room,314941,Manhattan,Lower East Side,40.71904,-73.99391999999999,Private room,95,1,364
14549287,Convenient 1-BR in the Heart of LES,11302433,Manhattan,Lower East Side,40.71906,-73.98836,Entire home/apt,190,3,188
29661817,Monet in Manhattan private room w deck & bkfst,32295097,Manhattan,Lower East Side,40.71434,-73.98640999999999,Private room,125,2,255
23184420,Functional & fresh Manhattan male room longterm II,170263842,Manhattan,Lower East Side,40.71172,-73.98864,Shared room,33,100,320
35031778,#GorgeousLowerEast2BedroomGem! #3minWalktoTrain!,263886728,Manhattan,Lower East Side,40.71949,-73.98607,Entire home/apt,400,4,327
23154138,Cozy and conveniently located,3202437,Manhattan,Lower East Side,40.7216,-73.98959,Entire home/apt,130,10,35
15986677,"A Private Room in Manhattan, NYC !!!",519554,Manhattan,Lower East Side,40.718579999999996,-73.98968,Private room,78,2,365
31898581,THE BEST STASH SPOT,181346298,Manhattan,Lower East Side,40.719229999999996,-73.97972,Private room,75,1,364
33546136,Cozy 3BR/2BA in LES - Close to Subway - Sleeps 9,224813944,Manhattan,Lower East Side,40.71917,-73.98343,Entire home/apt,442,1,253
35575867,Modern & Charming Lower East Side Apartment,74819532,Manhattan,Lower East Side,40.71982,-73.98849,Entire home/apt,250,2,170
33533601,Chic Blush Freesia,243489304,Manhattan,Lower East Side,40.71629,-73.98862,Private room,99,4,191
29655150,Ground Floor Gem w/ tiny patio!,304262,Manhattan,Lower East Side,40.71555,-73.98949,Entire home/apt,165,30,353
15985873,A Discounted room in heart of New York !,519554,Manhattan,Lower East Side,40.71867,-73.98959,Private room,78,2,341
33585541,Lower East Side Studio,3817581,Manhattan,Lower East Side,40.720279999999995,-73.98794000000001,Entire home/apt,123,30,96
8444115,2br Design in the heart of LES,15231059,Manhattan,Lower East Side,40.71978,-73.98705,Entire home/apt,250,2,297
32496993,Lower East Side Pad !,154465734,Manhattan,Lower East Side,40.719359999999995,-73.98402,Entire home/apt,500,30,81
4136596,Entire Home/1 Bedroom Apt LES,21459667,Manhattan,Lower East Side,40.72005,-73.98649,Entire home/apt,200,30,286
3565617,Modern sunny one bed apt,17953139,Manhattan,Lower East Side,40.7211,-73.98397,Entire home/apt,175,7,255
30373480,Cozy Nook in Trendy Lower East Side,1723475,Manhattan,Lower East Side,40.71813,-73.98633000000001,Entire home/apt,214,3,279
723560,Modern and Cozy Home - LES,3738130,Manhattan,Lower East Side,40.71625,-73.9843,Entire home/apt,169,5,249
29517566,Stunning 4BDRM/2BTH Duplex Loft Best Neighborhood!,222086035,Manhattan,Lower East Side,40.71856,-73.98485,Entire home/apt,700,1,256
15815905,Ground Floor apt with Backyard @Lower East Side,55149412,Manhattan,Lower East Side,40.71248,-73.98662,Entire home/apt,160,1,229
9754436,Awesome room in 2br design Apartment in LES,15231059,Manhattan,Lower East Side,40.7203,-73.98698,Private room,99,3,333
4016142,Big Bedroom in Sunny & New Lower East Side Apt,20822611,Manhattan,Lower East Side,40.71891,-73.98592,Private room,170,5,259
710243,"Cozy, ideal live-work space in the heart of LES!",1444304,Manhattan,Lower East Side,40.71819,-73.99136,Entire home/apt,175,5,263
22862288,Downtown 1BR with Stunning Views and Terrace,13997208,Manhattan,Lower East Side,40.720729999999996,-73.9929,Entire home/apt,280,3,87
33621795,Queen Room,257565053,Manhattan,Lower East Side,40.7211,-73.9893,Private room,135,1,162
1329559,Sunny master bedroom Room in LowerEastSide/Nolita,5957620,Manhattan,Lower East Side,40.71925,-73.99123,Private room,95,1,86
22809557,"East Brodway in Lower East Side, quiete and cute!",168565806,Manhattan,Lower East Side,40.715270000000004,-73.9898,Private room,69,8,334
16164264,**Cozy Room In Hip Ultra Location LES/NOLITA**,105511610,Manhattan,Lower East Side,40.719159999999995,-73.99229,Private room,98,2,46
19970764,"BRAND NEW MODERN 2BR 1BA,HEART OF LOWER EAST SIDE!",22129776,Manhattan,Lower East Side,40.72337,-73.99056999999999,Entire home/apt,449,1,352
33621826,Standard Queen Room,257567667,Manhattan,Lower East Side,40.72335,-73.99138,Private room,100,1,358
35613002,Manhattan â¯ Brooklyn | Best of Bothâ¤ï¸,267680159,Manhattan,Lower East Side,40.71261,-73.98857,Entire home/apt,300,1,213
36384487,Peace in NYC,108640056,Manhattan,Lower East Side,40.714209999999994,-73.97853,Entire home/apt,350,1,131
33621851,Standard Queen,257569145,Manhattan,Lower East Side,40.72018,-73.98813,Private room,219,1,362
3373030,"Cute,Cozy Lower East Side 1bdrm",7549,Manhattan,Lower East Side,40.71307,-73.99025,Entire home/apt,150,1,188
5881122,"Lovely, bright & cozy room in Manhattan!",22087408,Manhattan,Lower East Side,40.71735,-73.98213,Private room,125,1,284
34024785,Beautiful Bright Private Room!,181092484,Manhattan,Lower East Side,40.719229999999996,-73.98581999999999,Private room,119,1,360
22986519,Bedroom on the lively Lower East Side,154262349,Manhattan,Lower East Side,40.71884,-73.98354,Private room,160,4,102
18871571,"Sunny 1 Bedroom Apt, Lower East Side, Manhattan",26898157,Manhattan,Lower East Side,40.71921,-73.99238000000001,Private room,150,3,59
34021170,HUGE Room. Lower East Side! Perfect location!,4613096,Manhattan,Lower East Side,40.7208,-73.98959,Private room,90,3,34
